"ID","text","Ever_Gaslit","Gender","Age","condition"
2128,"During a shift the worker can't find their water bottle. In the back room, the worker sees the exact water bottle model by the supervisor's bags. The worker confronts the supervisor about it but they tell them they bought it the other day and that they must have misplaced theirs or forgotten it. The supervisor did steal the bottle and tried to make the worker question themselves.","Yes","Female",19,"train"
2138,"the student worker finds herself stuck managing a rush hour by herself while her manager told her they were busy doing paper work. after the rush hour dies down, she finds her manager again in the back room having a snack and decides to confront her about the situation lightheartedly and spills in how it was stressful for her and wish she had someone to help her out. but her manager takes it personally and tells her how they were busy doing paperwork for the team and changes the subject to themself and how they're stressed out and wished the student worker would understand instead of blaming the manager for not helping her out ","Yes","Female",20,"train"
2144,"""You left the lights on last night before closing your shift. I know you always leave the lights on because of that day you did it"". ","Yes","Female",25,"train"
2153,"I made the customer a drink and took my time to make sure it was done right. The customer complained and said it was made wrong. My supervisor took the customers side and yelled at me, saying she watched me make it wrong. But I knew I made it right. She was just trying to make me feel bad about myself ","Yes","Female",19,"train"
2155,"I told my supervisor that he always yells at me when I give out the wrong coffee order. In response, he laughed and asked me a question: ""When have I ever yelled at you?"". I told him an example of when he did it yesterday. He pats your back and walks away saying ""you keep thinking that.""","Yes","Female",23,"train"
2156,"The supervisor blames a spill on the student worker and has a full fake story about them spilling it and refuses to hear their side of the story.","Yes","Female",19,"train"
2162,"A student worker works twenty hours a week. The manager only pays the student worker for 18 hours, claiming they were late for two shifts. The student worker knows they were on time for both shifts, but the manager refuses to believe them and continuously says they were late.","Yes","Female",22,"train"
2170,"Manager yells at worker for being late when they showed up on time","Yes","Female",20,"train"
2180,"the workers come together to talk about how the supervisor is not picking up enough enough slack and the supervisor said ""we are supposed to be a family and family help each other""","Yes","Female",20,"train"
2187,"In many of my relationships, I WAS OFTEN LED TO BELIEve THAT MY THOUGHTS ARE FEELINGS WERN'T NORMAL OR Logical.","Yes","Female",21,"train"
2194,"The supervisor is having a bad day, and recently messed up something at home. The supervisor comes into work and tells the student worker to clean something. The student worker does a good job but the supervisor insists its not good enough.","Yes","Male",23,"train"
2196,"The student worker forgot to restock the coffee cup lids.  The supervisor proceeds to berate the worker for their ""incompetence"".  The next day, the student worker mentions how much the verbal abuse got to them and asks the supervisor to talk to them with more respect in the future.  The supervisor tells the student worker that they are too sensitive and what they said yesterday was not that bad.","Yes","Male",20,"train"
2214,"the student worker was making coffee and accidentally spilled the coffee grounds. As he cleans it up the supervisor comes over and screams at him. An hour later when he notices the students upset he asks why and the student explains it was because he was yelled at. The supervisor then proceeds to exclaim he did not yell and he is being over dramatic.","Yes","Female",19,"train"
2225,"The student worker speaks to the supervisor about having the weekend off of work and the supervisor allows this. When the weekend arrives, the supervisor calls the student worker, asking where they are.  The supervisor forgot to change the schedule of the student worker but is too prideful to admit it. The student worker says that they were told by the supervisor that it was okay but the supervisor claims this never happened. The supervisor might say, ""I would remember if you asked me, maybe you're the one who forgot to ask permission.""","Yes","Female",18,"train"
2226,"The supervisor comes in and asks the student for a coffee. The student makes it exactly how the supervisor requested, however the supervisor insists they asked for whipped cream when they actually didn't. This leads to the student blaming themselves and believing they have poor ordering-taking abilities.","Yes","Female",NA,"train"
2227,"For the past two weeks, Shelly notices that the night shift crew has been leaving a huge mess behind after every shift. In the morning, reluctantly, she would always clean up after them. Shelly eventually brings this problem up to her supervisor, and he says - ""Well you've cleaned up bugger messes during your shift! Sometimes extra work is a part of the job, stop complaining.""","Yes","Female",19,"train"
2231,"The supervisor approaches the student worker and claims that they did not toast the muffins for that morning's rush. The student worker explains that on the list of responsibilities that morning, toasting the muffins was not one of their listed duties. The supervisor tells them that it was and they did not read the list closely enough. The student worker tries to explain that they thoroughly read the list of responsibilities that were posted for each employee but the supervisor explains that if they did, they would have toasted the muffins and dismissed them from work during the morning rush.","Yes","Female",19,"train"
2248,"I was ordering my food to go on break when I heard my supervisor calling out some disturbing words. I look around and there is no one in the store but us. I hear him yell ""that's hot"" and ""sexy"" multiple times. When I went to tell corporate, he claimed it never happened and I was imagining things. ","Yes","Female",18,"train"
2258,"When the supervisor states that they get a 30 but suddenly says that they never said that to the worker","Yes","Female",17,"train"
2262,"The supervisor was supposed to handle an incoming shipment. The student did not know about the shipment. The supervisor failed to do this task and did not want to take responsibility. The supervisor begins yelling at the student for not handling the shipment, claiming they told the student to handle it. The student begins to believe they were supposed to handle it because of the supervisors confident claims.","Yes","Female",18,"train"
2263,"Shelby is an excellent worker at Insomnia Cookies. She shows up to work on time, exceeds employee expectations, and takes on extra hours, all while maintaining straight A's. However, her supervisor never acknowledges her efforts. Anytime Shelby calls off work for important affairs or gets tips, her supervisor  never fulfills her requests and tells her how she needs to keep working and that this job is a ""priority.""","Yes","Female",18,"train"
2265,"It is a bright sunny hot August day. I received a call from my manager early in the morning asking if I could open the shop because the worker who was supposed to called out due to an emergency. With the short notice I had, I agreed to help out. I ran onto campus  frantically rushing to open the shop by 7 am, before all the students arrive. It is 6:30 am and I am doing the best I can to complete all the tasks. I brewed the coffee, arranged the chairs, cleaned the stations, and etc. I was panicking and rushing so I dropped and spilled the fresh brew of coffee made. As soon as that happened the manager walked in. He looks at me and says, ""you can't do anything right can you?"" I became very upset hearing he said that and had a frown on my face. He notices that and proceeds to say ""It was a joke. Have a sense of humor"" and walks away. I've never felt more gaslighted until that happened. ","Yes","Female",20,"train"
2269,"The supervisor doesn't put out a clear agenda and when the student worker doesn't fulfill the supervisors every needs (which weren't listed) the supervisor throws a fit and blames the student worker. ","Yes","Female",20,"train"
2274,"boys gaslight the most. when you overthink a situation boys tend to tell you what you want to hear tell you that everything is okay and lie about the situation at hand. ","Yes","Female",18,"train"
2276,"One day the student worker walks into the coffee shop and the supervisor is very mad at him. The student worker asks what's wrong and the supervisor tells him that he's mad at him because he stole something from the coffee shop. The student knows that he didn't steal anything but the supervisor won't stop saying that he stole, with no real proof. This is a back and forth argument that happens until the student starts thinking to himself if he accidentally stole something and didn't notice, it's being said to him so much that he started to believe it.","Yes","Female",19,"train"
2281,"The student worker, Sally, was ready to pack up and leave when all of a sudden her supervisor walks in angry. Jack, her supervisor, starts to talk to her about how the shop isn't how it's supposed to be during closing. Sally apologizes and tells him that she did everything she was supposed to, but Jack dismisses her claims.  ""I mopped the floors and cleaned the countertops like I was supposed to."" Sally said.  ""Well did you? It doesn't seem like you did anything. "" Jack responded.  Sally was dumbfounded and didn't know what to say. She looked visibly upset that her supervisor didn't approve.   ""Well don't look upset, you're the one at fault here. "" Jack remarked. ","Yes","Female",18,"train"
2283,"When the student closed up for the night, they did their required work but the next day the supervisor tells them they did not do all required work from the nigh before. Even if the student missed one piece of work, the supervisor makes it a point that the student missed multiple things. When the student questions the supervisors memory of the required work, the supervisor accuses the student of calling them a car and incompetent. ","Yes","Female",21,"train"
2285,"Maybe the student worker felt uncomfortable with one of the customers and she told her supervisor about her feeling and she says that she must have misinterpreted it.","Yes","Female",18,"train"
2291,"I informed the customer, yet again, that what they were asking me to do is entirely against our protocols and regulation.   They still continue to berate and yell at me calling me many unfavorable names. Hearing the obvious commotion my supervisor walks over and I feel a bit of relief, hoping that if the customer hears it from a higher up, they will be more inclined to just back off and walk away.   The customer, loudly, explains her issue with me to my supervisor. I hold back a smug grin, waiting for the pin to drop and for my boss to defend me and ask them to leave. ""Oh, I'm so sorry for the inconvenience, let me go ahead and take care of that for you.  ""You know kids these days, can't even bother to do good work.""   I stand appalled as they both walk over to the register to ring them up.   Later on, during my lunch, I approach the supervisor and question him on the situation, ""I was informed by both you and other workers when I started here that we weren't supposed to do anything of that sort"" I explain.  They look at me like I'm dumb, ""I don't remember every telling you that,"" they scoff. ""If you're going to turn to making up things you think I said then maybe this really isn't the place for you.""","Yes","Female",18,"train"
2301,"I was at work and I had trouble with another coworker. This coworker was repeatedly rude to me and the customers. There were many bystanders to this interaction. My manager then came over to me and asked me about the incident. I told them what happened, and they told me my coworker would never act that way, that I was lying, and I must have instigated the fight.","Yes","Female",18,"train"
2308,"The supervisor schedules the student for 25 hours when it was stated in their interview they will not work more that 15 hours a week. When the student confronts the supervisor they say "" it's not that big of a deal, you should be grateful for more hours you will make more money.""","Yes","Female",20,"train"
2312,"the student worker has a costumer arguing with them about a rule that your supervisor specifically put in place. you tell them that you are sorry but this is what my boss told me. the costumer than asks to speak to the supervisor. you then call them and they show up to where you are. The costumer tells them the issue and the supervisor completes goes against what they said so it made the student worker look stupid. ","Yes","Female",18,"train"
2313,"I took a customers order and when I announced her total she told me that something wasn't right so I read her order back to her again. She told me it was right but the price was wrong, so I called the supervisor over and he didn't look happy to be helping me. He asked ""what is the issue"", I explained the situation to him and he told me ""no the customer is right what are you doing?!"" I tried to explain to him that everything was typed into the system correctly but he told me it wasn't and the customer somehow got her whole order for free.","Yes","Female",18,"train"
2315,"The supervisor tells the student that they do not do a good job attending to the customers, when in reality the student worker does the most for the customers.","Yes","Male",22,"train"
2317,"The supervisor constantly tells the student worker that she looks unpresentable when she comes to work. The student worker now becomes paranoid of how she looks so she trys harder to look good. The student was always a confident person but now becomes doubtful of their appearance to others. The student begins to worry she is not pretty enough and quits her job.","Yes","Female",21,"train"
2319,"The supervisor tells the worker to mop the floors, and then sweep them. This has been the rule for months. One day the supervisor tells the worker that they're doing it wrong, that they need to sweep first and then mop. The supervisor says this is how it has always been, and puts the worker on suspension for incorrectly doing her job the entire time. Even though the worker has heard the manager tell them over and over that it was the first way, they end up convincing themselves that the manager is right ","Yes","",18,"train"
2321,"Supervisor gaslights the student by telling her that she did her job wrong when she actually did it right","Yes","Female",19,"train"
2328,"The manager of the coffee shop constantly targets the student worker by telling them that they did not wipe down each table when closed, and the worker did but then poceeded to second guess themselves.     The student wiped down the tables when closed when the manager was in the back. The manager comes to the other side and tells the student worker to wipe them tables down. When he goes to tell him he did, the manager says that he didn't cuasing the student workre to second guess themselves. ","Yes","Female",18,"train"
2332,"the supervisor tends to reprimand the student worker every day once they come in and do their job. They are constantly telling them that they are doing everything wrong and need to start working harder. They say that they are making the drinks wrong and no one is going to want to get coffee here anymore because of how bad they are working. The student fights back with them verbally and explains how they haven't had any upset customers and have been getting tipped well. The supervisor continues to gaslight them and say how they will get fired if they get another complaint and don't work hard or faster enough. ","Yes","Female",20,"train"
2335,"The supervisor is criticizing every student worker movement but not giving any idea how to make things better. Student worker is being to feel worthless and useless, she begins to question if she is right fit for the work.","Yes","Female",19,"train"
2340,"The student worker has class right before work and told the manager she may be late some days. The manager is ok with this and they have a verbal agreement. One day she is later than usual and the manager gets angry. Even though they have an agreement, he denies ever saying this and accuses her of lying. When the student gets confused, he uses this opportunity to call her a bad employee and guilt trips her into working more hours. Even though the worker was technically in the right, the manager made them question themself and turned them into the wrongdoer.","Yes","Female",19,"train"
2341,"The supervisor was sitting next to the student worker. When the supervisor says something rude to the student, they call the advisor out. Instead of apologizing, the supervisor says ""Why would i ever say anything like that to you?"" ""Do you really think that low of me"" ""If i did say that, what were you doing?""","Yes","Female",18,"train"
2343,"Joe was a student worker at the local coffee shop by his dorm and loves the job, the pay, and even most of the employees. for the exception of the manager who is manipulative and constantly gaslights him and a few of the other employees who are below rank of him. A specific memory that sticks out to Joe when asked why he didn't like his manager, was when he was completely a simple task that he could do in his sleep and his manager comes up expressing to Joe that his way was the wrong way and he needed to do it like him.","Yes","Female",18,"train"
2349,"The student worker was working late one night with their supervisor. It was closing time and the student worker had just finished cleaning the machines in the coffee shop. The next job that had been assigned to them was to count the money in the register before handing it off to their supervisor for confirmation and to receive their tips. The student worker counted the money in the register once and found that they were short about 100 dollars. Just to be sure, the student worker counted the money once more but came to the same conclusion. They decided to ask their supervisor about it. The supervisor counted the money and then told the student worker that they had counted it wrong. The student worker was confused and asked their supervisor to count again. Their supervisor counted the money again out loud, though they were quick about it so the student worker struggled to keep up. Their supervisor once again told them that they had miscounted and suggested that the student worker must've been exhausted. The student worker was confused but felt that this certainly could be a possibility so they dropped it. Shortly after that, the student worker was told to go home early because their supervisor said that they'd finish closing up.","Yes","Male",18,"train"
2353,"While at work, Jen is constantly being gaslighted by her supervisor. One day a customer ordered an iced chai. Jen made the drink perfectly but the customer accidentally ordered the wrong drink and hated it. Out of rage the customer throws the drink and starts an argument. Her supervisor walks out after hearing the commotion. Jen explains what happened but her supervisor says that's not really what happened and she doesn't know what she is doing.","Yes","Female",20,"train"
2361,"There is a barista working at the register taking a customer's order and there is a manager standing next to them making a cup of coffee for someone else. There is at least 5- 10 feet of space between them. As the barista is talking to the customer, the manager spills the cup of coffee and has to remake it. He looks at the barista and says ""you made me drop that, so you remake it."" The barista questions him about it, as they were talking to and focused on the customer and says ""I couldn't have caused that, I was over here doing my thing while you were making that."" The manager fires back and says ""well you seemed like you were talking to me, so I got distracted and spilled the coffee."" The manager forces the barista to now make both cups of coffee and goes back to his office.","Yes","Female",19,"train"
2363,"The student worker has been working in the coffee shop for a few months. She has improved his communication skills a lot my communicating with the customers more effectively and most customers love to see her is the shop. But even after improving her skills her supervisor keeps saying that she is not good enough at customer service making her doubt on her skills.","Yes","Female",23,"train"
2366,"The coffee shop does not have a instituted clock in or clock out process. The supervisor is supposed to pay the employee for the hours they were scheduled. The employee shows up on time every shift and does not leave early. When it comes time for the employee to be paid for the week, the supervisor insists that the employee did not work the full hours she was scheduled. The supervisor pays the employee for less hours than the employee actually worked.   The worker remembers that she showed up on time for work and worked more hours than her supervisor  insists. without a clock in process she has no proof and starts to question if she remembers properly.","Yes","Female",20,"train"
2369,"At the coffee shop Saxby's on campus the employee who is making my coffee for me is getting yelled at by her manager for not changing the coffee pot out when it was his own mistake because he didn't tell her too. He screamed and belittled her. He put confusion in her head and made her think it was all her fault.","Yes","Female",18,"train"
2373,"The student worker made a drink, which he did properly, however his boss did not think so. The boss told the student that he did it incorrectly even though he did not. ","Yes","Female",18,"train"
2375,"  It was finally the end of my shift, I was ready to go back to my dorm and take a nap. I have a huge exam this upcoming Friday morning. I go to knock on the office door so I could talk to Jason about having off on friday like we previously talked about. He says to ""Come in."" I walk through the door and was expected to be met with eyes but instead he was looking at the computer. I start off by saying, ""Hey, so as we spoke about before I am unable to work this friday."" He looks up with a confused expression and begins to speak, ""Why arent you able to work this friday, and when did we have a conversation about this."" I respond with, ""I sent you a text last week before you made the schedule, and you responded, ""K"""". But that doesnt answer the question of why you cannot work friday,"" Jason spewed. ""I have a really important exam and I need my morning off so I can make sure I'm prepared and able to get to the text on time."" ""Jenna, I feel like you should have already planned accordingly, you knew that you had this exam so my first time hearing about it should not have been a week before, and also do you realize that having a job means responsibility. There are somethings that you have to sacrifice when you work."" I responded, ""my school work comes before this job."" Jason responds quickly, ""Well maybe you no longer need to be apart of this team since you feel that way."" I reply, ""You know what? Maybe you are right, I quit.    ","Yes","Female",18,"train"
2376,"When the supervisor is constantly undermining the student worker, and makes the student worker question everything they do/ know. ","Yes","Female",18,"train"
2379,"A student could have an exam coming up and they asked for extra hours off to study. The manager would start to gaslight them into feeling bad that they are cutting their hours. The manager might say things like ""you know I need you here,"" ""we are so short staffed I can't believe you are doing this to me,"" The manager might threaten to fire them, dispromote them to a lower position (which could lead to lower wage). The manager could also cut their hours for a longer period of time because of this one incident of the worker asking off once.","Yes","Female",19,"train"
2390,"The student worker is going about their day when the supervisor comes up to them and tells them that they are doing the work wrong, and if hey continue to do it that way they will be fired. The supervisor doesn't tell them student worker what they are doing wrong. This happens to the student worker everyday. Even thought this keeps happening the student worker never gets fired. This is the supervisors way to get in the head of the student worker, making them think a different way.","Yes","Female",18,"train"
2397,"As a student is hard at work with only a requirement of 15 hours a week, their supervisor contstanly bugs them into staying over time. Each day they end up staying a little longer and longer. One time the student said they had to go home to do homework and the supervisor gaslighted them into thinking that if they don't stay the extra time that they arent a good employee. ","Yes","Female",20,"train"
2416,"the manager might ask for the student's tips saying that they have to be turned to the draws and it will be added to their paycheck later","Yes","Female",19,"train"
2422,"The student brings up a fault in their paycheck. The manager gaslights the student into believing that there is nothing wrong with their paycheck and they are wrong for even considering that the manager would o that, when in reality, they did. ","Yes","Female",18,"train"
2423,"One day a student worker was speaking to the manager of the coffee shop and asked about getting a promotion. The manager responded by telling him he would think about it by observing him throughout his shifts and see if he was ready for a promotion. As the days went by the manager kept getting mad at the worker for doing things wrong or forgetting to do things. However, the worker knew he had done these tasks like take out the trash, clean tables, etc. The worker feels like it's some type of joke being played on him or maybe he really didn't do this things like he thought he had. ","Yes","Male",21,"train"
2424,"The supervisor has lied to the student worker numerous times about things that are true, but will attempt to convince the student worker of being the one in the wrong. One example could be how the supervisor may twist the words of the student worker making them feel like how they spoke to a costumer was wrong. Another example could be the method of the ordering system. One day the supervisor will explain to place the customer orders in order next to the computer system, but will tell them the next day this is wrong and that they never said to put them there, but to put them by the baristas station instead.","Yes","Female",19,"train"
2426,"The coffee shop is understaffed. Because of that, the student worker feels tired and overworked. He tells his supervisor about his feelings. The supervisor denies his feelings and says that there is always adequate staff and that the worker doesn't do enough. ","Yes","Female",18,"train"
2428,"I go to work at the coffee shop on campus, my supervisor there doesn't think I can do my job all by myself. When he is making a coffee incorrectly, and I speak up he constantly tells me ""I have no idea what I'm talking about"". ","Yes","Female",18,"train"
2431,"My supervisor has been very unhappy with me recently. They have been stating that I have been making customers ""uncomfortable"". I have never noticed a single customer feeling uncomfortable. It is obvious that my supervisor does not like me.","Yes","Female",18,"train"
2432,"The student worker gives the supervisor her availability for the next month on a piece of paper saying she can't work a weekend because she's visiting out of town. She also verbally expresses this time off with agreement from the supervisor. When the schedule comes out, the worker is scheduled during the weekend she's away. When she questions her hours, the supervisor denies ever talking about her time off and states he didn't see the request on paper. He then demands she works that weekend and if she doesn't she's fired for messing up her schedule. ","Yes","Female",18,"train"
2434,"On a Tuesday afternoon, at the coffee shop on campus,  Jessica ( student worker) was taking an order from a customer who wanted a medium latte and pumpkin bread loaf. As she goes to warm up the bread loaf , she feels an uncomfortable cramp In her stomach, which stops her in her tracks causing her to make a huge gasp. Another co-worker runs to ask Jessica if she's okay , then helps her to a chair so she can catch her breathe.  A few moments later, Kevin ( Supervisor) walks out of the office to see Jessica and immediately ask, "" Jessica why are you sitting down as if you're on break, you are always slacking!"" Jessica reply, "" i'm so sorry sir, I just had a really bad stomach and needed to rest for the time being."" "" It's okay, I just know who not to make a nominee for our employee of the month contest in two weeks .."" replies the supervisor. Jessica has been the employee of the month at the coffee shop for two months in a row now and because she was voted for that position and not under the control of the supervisor, he was able to use this event to turn it against Jessica to discredit her work ability and ethic, although she is still a good worker but felt unwell at one point. ","Yes","Female",20,"train"
2435,"My friend gaslighted me when I told her about my situation.","Yes","Female",19,"train"
2436,"The worker is doing their job effectively. the supervisor has committed an error. Then, the supervisor goes to the worker and blames them for their own mistake. The worker takes the blame knowing that they were not at fault.","Yes","Female",18,"train"
2437,"one day the supervisor decides to come in that day and see what the employers are doing. The supervisor r nags about things not getting done fast enough. Knowing that there is only one person at that station. The supervisor then confronts the student worker and makes then question their ability to do their job.","Yes","Female",19,"train"
2452,"Everytime I go to my supervisor to speak about me finding another job he glares at me and says, ""Ive given you raise after, raise and yet you still want to quit here.""...I always seem to apologize and stay here but i have such a better job waiting for me.","Yes","Female",18,"train"
2455,"I was trying to stock up the ingredients needed in the cafe while my supervisor was responsible for taking orders. My supervisor walked away from the register a few minutes before we opened. He didnt return until a few minutes after the store opened. there was already a full line and when he came out he badgered me about why i didnt finish my original task. He kept saying that I shouldve been doing my task and that I was bad on the register. ","Yes","Female",18,"train"
2456,"A boyfriend makes fun of his girlfriend in a rude way then when she gets upset he states you are way too severe or emotional. She tells him I'm sorry for not being able to take a joke but it wasn't a joke. She further adds you make me feel bad for feeling upset. ","Yes","Female",20,"train"
2458,"I accidentally spill coffee over the table and have to remake the customers order. My manager comes out and calls me pathetic and threatens to fire me. I usually do a good job but today just wasn't my day. I start to question whether I really am pathetic.","Yes","Female",18,"train"
2465,"The student worker took someone's coffee order. The person complains that it does not taste right. The supervisor notices a container of almond milk on the counter and begins to blame the student worker saying that they used the wrong type of dairy. However, the student worker used creamer and never even picked up the almond milk. The supervisor does not believe the student worker and continues to blame them saying it's their fault and asks why the almond milk is on the counter.","Yes","Female",21,"train"
2472,"Many times when I say I cannot work certain days if I have a lot of classes, my supervisor tries to tell me that I am his only good worker and that if I do not work than he will treat me poorly. ","Yes","Female",18,"train"
2473,"The student comes to work on time and completes all their tasks. One day the student asks the manager to go on break and the manager declines. The manager says that the student can't go on break because the shop is busy. The manager says that the student is not thinking of how hard it is for the manager.","Yes","Female",20,"train"
2482,"The student knows for a fact they told their supervisor they could not come in on Friday. The supervisor tells them over and over that they never told them that. The student has proof that he even sent the supervisor his availability. Still the supervisor tells the student worker that he must come in, because he never told him he could not work. ","Yes","Female",21,"train"
2485,"I was running late for work, I was so scared I was going to get fired. When I got to work my supervisor said "" I know you've been steeling coffee on the job, I got you on the cameras. if you fess up I will stop yelling at you."" I was so confused because I have never stole coffee, he must have mistaken me for someone else. My supervisor always yells at me for the same incident, to the point where I said it was me so he can stop. ","Yes","Female",18,"train"
2489,"I do not feel that I am being paid a fair amount and my supervisor continues to tell me that he is paying me the minimum wage, even though he is paying me well below the minimum wage in this state. He tells me that the things I am noticing are incorrect, and he is paying me a fair amount. ","Yes","Female",18,"train"
2494,"coworker 1 makes an inappropriate remark to coworker 2. coworker 2 reports the incident to their supervisor. their supervisor tells coworker 2 that they are being dramatic. co worker 2 starts to question themselves. ","Yes","Female",18,"train"
2503,"A costumer is angry that the student worker messed up their coffee order, so they throw the drink at the worker and demand a new coffee be made. The worker, upset, gets the manager and explains the situation. The manager tells them that they should not be upset, if they had just made the order correctly there wouldn't be a problem. The manager then forces the worker to make a new drink and apologize to the customer for messing up so badly.","Yes","Female",18,"train"
2504,"The student worker could be very new to his job and only just know understanding the environment of the coffee shop. The manager is aware the student is new and only just learning how to make drinks and adjust to the pace. The manager constantly yells at the student worker calling him stupid or being extra critical on how he is working. When customers accidentally order the wrong drink and ask for a new one, the manager blames the student gor mistakes customers make because he is comfortable lashing out on his workers.","Yes","Female",18,"train"
2509,"My manager is telling me that I stole a cookie a day that I didn't even work on and is trying to convince me that I accidentally stole it. They are telling me that I am just lying and refusing to give it back. He continues to tell me this throughout the day. I start to believe him that I took it. ","Yes","Female",19,"train"
2511,"I know they're not paying me enough. The policy says that we are to make 13/hr but I'm getting bc paid $7. But he keeps telling me that this policy doesn't apply to the shop and if I don't stop complaining he will fire me and make sure I don't ever get a job again. ","Yes","Female",18,"train"
2513,"I had a very interesting day today at work. Towards the end of the shift my supervisor approached me and asked me why the recent order of beans had not been stocked. I told her she had never mentioned that the order was coming in and that I had no idea about it. She said that she told me 3 days ago that a shipment was coming today and that I was to stock it. She was very angry and told me that if I wanted to keep this job that I would have to start taking responsibility for forgetting something. She told me if I didn't improve that I would be stuck her for the rest of my life. I told her that I swear she never told. She told me very sarcastically that she believes me and that only because she likes me do I still have a job. ","Yes","Male",19,"train"
2520,"In the morning after the student worker closed the shop last night the supervisor comes up to them. They explain that the trash has not been taken out and that this is a warning and next time it happens it will be more serious. The student worker is confused because last night the supervisor told them that in the morning when they arrive they will take out the trash. ","Yes","Female",19,"train"
2525,"The worker always shows up to their shift on time, and carries their work throughout the day efficiently and effectively. They devote their time and energy towards their job with no complaints and never drag their feet.    However, their supervisor constantly gaslights the worker. They tell the worker that they do not complete their job well enough and that they do not put enough effort towards their tasks. That they have seen them slacking, and that customers find them difficult and write complaints about them. ","Yes","Female",18,"train"
2528,"Claire is a 22 year old student working at Starbucks where she is primary target of her bosses manipulation tactics. Her boss is always on her case about mistakes she has made and has not made. For example, he always says ""Claire you messed up that customers order"" when it is not the case.  Even though Claire is aware of this, she still feels as though she did something wrong, causing her to be on edge, doubtful and anxious. ","Yes","Male",23,"train"
2529,"for example saying if i had a birthday party and the person can't make it and then they say it fine don't worry but in realilty they want you to come. they want you to feel bad for your saying. they also want make you feel like your in guilt but in reality you did nothing wrong. they still find a wya to usr it aganist you. ","Yes","Female",18,"train"
2530,"The manager could be manipulative by saying they are going to give the worker bad hours. When the worker questions why they would be given those hours, the manager would use something along the lines as ""this is what is best for you"" or ""I only do this because i care about you"".","Yes","Female",22,"train"
2537,"There was this one instance where my supervisor gaslighted me. I am a good worker, I don't complain much, and I follow the recipe to a T. One customer ordered a caramel latte, with coffee wanted on the top. My supervisor made the order, and I, in a playful mood comment on how she never puts enough milk for the latte. She decides to snap back at me, and tell me I never make my drinks right, and that when I brew my coffee, I make it too thick. ","Yes","Female",18,"train"
2542,"The supervisor shows up late to opening shifts every weekend while the student worker has to show up early to get everything prepared in the shop. After the lunch rush, the supervisor was complaining about lack of preparation in the morning to the student worker, telling them that they don't work hard enough and the shop is a mess. This made the student worker feel bad about themselves even though it has nothing to do with the worker.","Yes","Female",20,"train"
2544,"One day the supervisor counted the drawer and came short on the money made that day. Knowing that they had been taking the money, they gaslit the student worker into admitting it was them and getting them in trouble with the authority. The student worker felt like they could not speak up or talk back because the supervisor is above them and the supervisor was the one gaslighting the student.","Yes","Female",21,"train"
2548,"the supervisor could gaslight the student worker into thinking they agreed to longer shift when they never did by saying something like, you told me you would work these hours don't you remember? You must have bad memory.","Yes","Female",21,"train"
2549,"The student worker decides to explain to the supervisor that they are unhappy with the work conditions. However, the supervisor does not apologize or make an effort to fix things, and instead calls the student worker ""ungrateful"". ","Yes","Female",20,"train"
2552,"The manager forgot to sweep the floors last night when he was closing and when the student walks in and sees the floors are dirty the manager says if you were a good employee you would pick up the slack and clean the floors. ","Yes","Female",18,"train"
2559,"my manager was making fun of me, and when I confronted him. he said he would never make fun of me while laughing. ","Yes","Male",18,"train"
2561,"A student worker experienced harassment from a coworker and chose to share this with their supervisor and ask if they could work different shifts. The supervisor tells the student worker that they do not believe the coworker would harass someone and continues to schedule them together on shifts because is is convenient for the supervisor. ","Yes","Female",20,"train"
2567,"The supervisor spilled some caramel on the countertop. He blames the student worker for making the mess. The student says that it wasn't him and the supervisor disagrees strongly saying he saw him make the mess. They may go back and forth more, but the supervisor insists that he watched him make the mess and that it is on camera. He is angry and explains that he doesn't want to have to get the evidence. Eventually the student worker thinks maybe he had made the mess and apologizes. ","Yes","Female",18,"train"
2571,"The student worker is taking an order and is nervous. The manager in the back is talking with another worker in the back at a volume that the student worker can hear about how bad he is at the job. ","Yes","Male",19,"train"
2580,"On a Monday morning the student worker comes in late to his shift due to his class running late. The supervisor begins to tell the student worker about how their frequent tardiness will lead to termination. The student working begins to be confused since today was the first day they had been late to work. During the entire shift the supervisor mentions their tardiness in order to make the student worker complete tasks faster.","Yes","Female",NA,"train"
2585,"The supervisor knocks over a cup of coffee and instantly blames the student worker. the student worker argues that they just watched the supervisor do it. The supervisor looks at them like they're crazy and proceeds to tell the student worker to clean it up. maybe they even use their position to try and threaten to have them written up if they don't obey and take the blame.","Yes","Male",24,"train"
2601,"A student worker at the coffee shop serves a customer almost everyday around the same time. After a while, the customer starts making inappropriate remarks to the worker. She tries to handle the situation herself, but then eventually reaches out to the manager. The manager then tries to tell the worker that the customer was only being friendly and that they are overreacting about the incident. ","Yes","Female",21,"train"
2603,"The supervisor claims that the worker never restocked the cups when they asked to do so, but the student had not talked to the supervisor yet today. The student knows they could not have been asked to do that task but the supervisor continues with this idea and yells at the student until they cave and apologize or do the task. ","Yes","Female",20,"train"
2604,"A worker went into work at 8 in the morning, but their boss didn't see them. Then the boss tells the worker that they didn't come in at 8 but they actually came in at 10 even though the worker knows for a fact that they have been working since 8. ","Yes","Female",18,"train"
